x,y
11.799415898023483,35060.879121778344
14.682837896994581,37398.27106322626
16.37890076101627,16499.2372337781
18.27088142096365,10017.394034794148
20.38141098537321,27364.588582849072
25.36201420448176,15876.624507975605
31.559726898689796,10465.93406620294
35.20529468109312,3528.1387795487226
43.80840877089551,6338.690010716058
48.86886205448088,1121.948131896969
54.51386492920233,4583.121453827179
60.81094063958931,2557.6325195211125
67.83541226207763,6250.407420037985
75.67130368922886,3151.53969633936
84.41234468959831,9064.212914786629
94.16309206537169,4955.601289297223
105.0401803186052,6785.976604215519
117.17371678603388,1693.7622764134146
130.70883793048688,1715.5170212483845
145.8074454046391,1778.4503902345596
162.65014265319317,2732.0165549430776
181.43839521834454,2113.6927880492435
202.3969405892305,2226.0875632870875
225.77647642101013,2369.836126517221
251.856659278966,2982.318266605272
280.9494497773924,1820.4999822152624
313.4028441264709,1665.5999582789002
349.60503672239156,2704.1635492856612
389.9890635719392,1310.2788834041205
435.037982094315,3160.8858994723532
485.2906492588914,1364.7050831594993
541.3481671746516,2302.4441287829536
603.8810732308488,2468.7955770010135
673.6373607944436,2047.3506056511208
751.4514264046679,1146.3071590262775
838.2540504874387,912.4075244396169
935.0835309748942,1719.8157702730875
1043.0981030059193,732.8521078224909
1163.5897932671005,1415.1626909671854
1297.9998746941355,762.010679751768
1447.9361063966012,1896.9202027863155
1615.191965023093,1972.8327344420773
1801.7680976045617,2676.255250255818
2009.8962524860933,2198.556323466368
2242.065974599267,1309.9026561022122
2501.054384393178,2080.2891557223265
2789.959396627643,1783.1049906191367
3112.236776378397,1270.0177995862796
3471.741475503245,255.3128566178604
3872.773744019277,145.67851230548501
4320.130567956824,216.0734981175315
5375.840412048416,13.532976552968556
5996.821406985957,176.8953363709461
6689.533957646278,100.92461197339244
7462.2640117932515,34.979303802164495
8324.254654250635,18.930346248329663
9285.81666894972,24.614378901337588
10358.451872362464,20.092967246450698
11554.990693584901,10.769156780117578
12889.74564674807,7.892883862323432
14378.682531531722,6.655163355782719
16039.611409611902,7.237149557856012
17892.39964142569,7.983738617123507
19959.209531513,4.775193461929613
22264.76342505262,4.553975560201556
24836.639426570648,3.202840352120194
27705.60127808887,3.39780253210174
30905.96634258208,2.568486526854642
34476.01609441423,3.2651999574532296
38458.45402687408,1.4870733073291276
42900.91645411489,1.8214774488754462
47856.54231750568,1.2659857800977097
53384.60881218639,0.637078042152267
59551.24043693564,0.9613275063546741
66430.19994871964,0.3045241589900895
74103.77068299992,0.21047266511628274
82663.74079376036,0.2431380499909218
92212.50118633473,0.446745685792955
102864.27027606306,0.33268607461366895
114746.46022284645,0.052645407046355494
128001.20098394592,0.24285466278273765
142787.0404151287,0.13040827825272974
159280.84075608558,0.17601972802998067
177679.89418511267,0.1018460867028221
198204.28274846784,0.05443443454467298
221099.5108929222,0.10553620093095036
246639.44209080047,0.075203750544874
275129.5746842316,0.13424811857552815
381910.43006870337,0.055775296364876485
