x,y
10.417507882079985,141.42395127725848
11.493180978640854,677.6120069998993
12.679924076181056,91.32491358097784
13.989205849669773,151.49550271523114
15.433679186774388,100.36171479398445
17.02730346525681,67.56358678842572
18.785479456278708,101.21648913781668
20.725198157320026,62.85336085831239
22.8652049930308,90.87999496400403
25.226180970851864,96.87282471872189
27.830942542090842,70.36687082630183
30.70466209990904,68.35782859268058
33.87511124510996,59.63484979527798
37.37292917064782,103.97943759871904
41.2319187585217,68.39216669870596
45.48937325053308,75.6752059050897
50.18643664985006,111.16748565601958
55.36850133629609,90.95449441052645
61.085646737913656,67.69451288709112
67.39312329812103,43.75235196413722
74.35188641551682,43.022802316871605
82.02918551632175,65.4909368745562
90.49921395224844,51.77970847773899
99.84382600440682,40.33910810540498
110.15332792236472,36.6329717947553
121.52735064295778,47.26190844818693
134.07581262279626,42.631330973360186
147.9199820892735,33.04619012497921
163.19364897566012,26.209731228664825
180.04441786585528,29.648451464756437
198.63513444380095,22.12321178254753
219.1454592327549,16.909679647666056
241.77360383302423,16.41728299779545
266.7382464371461,13.193092596288086
294.28064513403785,14.28270669663602
324.66696942506945,11.814456598065647
358.1908724838084,10.719747565538118
395.17632901773436,9.920702305406238
435.980766156993,8.53832845172964
480.9985176270725,6.229768270034255
530.6646345864958,5.400057623029117
585.4590899574309,5.13833575859121
645.9114168798349,4.636521469444896
712.6058261151104,3.748589878663541
786.1868518538221,3.485878585948848
867.3655804885052,2.693872318470778
956.9265225463764,2.2897396188743664
1055.7351941922443,1.7297497767836945
1164.7464815691947,1.9633793843292513
1285.013868809967,1.4157577538696307
1417.6996188984508,1.3941086393631923
1564.086005769048,1.1599578015745584
1725.5877061908186,1.0788086119107936
1903.765471191467,1.0118049076307842
2100.341209141694,0.9463052228246981
2317.214626262715,0.8142902106225186
2556.481585370643,0.7397905003766647
2820.454360276517,0.702929493068482
3111.6839815802928,0.6650165792710768
3432.9848898083587,0.6367755278212581
3787.462134142299,0.5696733732974633
4178.541379587174,0.5275264226735005
4610.002012568316,0.4444728539468897
5086.013664888862,0.4577683256663639
5611.17650901522,0.39890473703651186
6190.56571410377,0.42309138927902484
6829.7804923914155,0.335416098087977
7534.998209933936,0.34401251543975714
8313.034084617806,0.2663559988307473
9171.407048366551,0.28639848032828685
10118.412410033417,0.2443978860345875
11163.202021193983,0.22333861532112703
12315.87271956017,0.23834471501294335
13587.563904731975,0.2022219658245565
14990.565189258332,0.1664163809754917
16538.4351653459,0.19322900851458294
18246.132434976083,0.16371209019577965
20130.160169704483,0.17691782509852194
22208.72559716724,0.1734282947628017
24501.915955570465,0.1653309597375516
27031.8926165855,0.15149656781677948
29823.105252651934,0.14412567992525066
32902.52811839932,0.15873919047992285
36299.920729609235,0.1032561660515013
40048.11545891684,0.09585094180104749
44183.334827574465,0.08135713682567494
48745.54155958164,0.09262245509638121
53778.824781102216,0.06616595219644592
59331.82609739613,0.1147340593293191
65458.20966486935,0.061685554963674075
72217.1808010143,0.2579375787037355
79674.0581440831,0.06191029800581291
