x,y
11.08964036692838,0.0007386537034317878
12.152427043032382,6.377901877543927e-05
13.317066933625888,0.0003124359079566074
14.5933212424717,0.00010124110329102496
15.991886647970082,0.0007768045699218665
17.524484955297854,0.0005112107852170391
19.203961340449048,0.0008450613587232247
21.044392009590638,0.00024333362194935243
23.061202176059304,0.0005340319976440306
25.2712953438006,0.00016900781902538258
27.693194980814667,0.0002664907952096837
30.347199770017056,0.0004302432231486941
33.255553738719655,0.0006172538575206569
36.44263269263901,0.00036096907564360704
39.9351485169927,0.00030801987907580453
43.76237305699375,0.000348950976352389
47.95638345415401,0.0006805303923527734
52.55233099463554,0.0002927658231477226
57.588735722950105,0.0004955243755117682
63.107809290254494,0.0003338948103847887
69.15580874313233,0.000467846121093472
75.78342421807449,0.0004709845420423701
83.04620379104415,0.00042133566518489144
91.00501904292105,0.00027727866773592395
99.72657524287176,0.00032931760703109984
109.2839704256485,0.0004614326436512454
119.75730804861533,0.0002828963343998816
131.2343683633678,0.0003057033313705414
143.81134412891674,0.00030775406065109757
157.59364683267472,0.0003405124954735606
172.69679017642937,0.0003949800272872614
189.24735823207095,0.00035334317302679975
207.3840663814837,0.00026167786745881727
227.25892393266292,0.00020802067907706696
249.03850815630042,0.00018609216092545125
272.90536042092833,0.00018296806249914452
299.05951612805876,0.00020244383265564613
327.7201812701736,0.0001464260772036137
359.1275696633106,0.00017390694259094576
393.5449162526567,0.00017098740851186205
431.2606833652774,0.00013592634783246663
472.59097840126276,0.00011598782291231288
517.8822032267018,0.00012241336541658188
567.5139574738573,0.00012035830087031086
621.902220081992,0.000107670720015167
681.5028357443116,8.973253886459544e-05
746.815335482007,9.696674268132472e-05
818.3871233667983,9.533887374419001e-05
896.8180644821794,7.578958607124202e-05
982.7655125764804,8.189971423391723e-05
1076.9498195460405,6.825503989811768e-05
1180.1603729251635,7.375773575839034e-05
1293.2622119849098,7.251949753779681e-05
1417.2032778922667,6.963788721707526e-05
1553.0223586955155,6.687077959317902e-05
1701.8577957251455,4.95229689860867e-05
1864.9570243813218,6.022288767826575e-05
2043.687029272186,5.516194304167523e-05
2239.5458013306943,5.4235889313288705e-05
2454.1748929356,5.086524673104344e-05
2689.373176264905,4.8844082424578246e-05
2947.1119201947504,4.2675352235689415e-05
3229.551312107855,4.5039499460716757e-05
3539.058563085835,3.8432824620195086e-05
3878.227748230582,4.0561942504775275e-05
4249.901548402512,3.543919954741662e-05
4657.195075599826,3.740247532319593e-05
5103.521981666627,3.0443618658638302e-05
5592.623069154959,2.8551613960131624e-05
6128.5976441371495,2.379485164549394e-05
6715.9378737460065,2.2849347437526073e-05
7359.566436403938,2.092915916988098e-05
8064.877780299104,1.5870056696781515e-05
8837.783335908498,1.6358312823989184e-05
9684.761061508008,1.2114592106979767e-05
10612.909736925554,8.971789664229391e-06
11630.008460589863,8.41421244619046e-06
12744.581848537808,8.079868135364804e-06
13965.971481833421,6.423086800171135e-06
15304.414201220934,5.611887418725913e-06
16771.12790522355,4.567776839757778e-06
18378.40557078815,3.3827909910262005e-06
20139.71828449153,2.8865820988587924e-06
22069.82814784452,2.5220231747880813e-06
24184.912002987687,2.7253477425290523e-06
26502.697015761943,2.381151801894281e-06
29042.609252516922,1.2972510683226804e-06
31825.936495925,8.143281584014738e-07
34876.006664410525,3.586978007267918e-07
38218.383330581564,2.000884767453314e-07
41881.07997736454,1.1428042644994612e-07
45894.7947875877,7.173767012761128e-08
50293.16793485737,5.439687676798636e-08
55113.06353216003,3.257141004559178e-08
60394.87860128807,8.946179676080374e-09
66182.88165265718,1.0016017692425771e-09
